date,arrivals,year,month,country,month_sin,month_cos,time_index,is_covid,is_spring_trek,is_autumn_trek,is_monsoon,lag_1,lag_2,lag_3,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6
2009-08-01,44174.0,2009,8,Total,-0.4999999999999997,-0.8660254037844388,175,0,0,0,1,30432.0,31749.0,30037.0,40011.0,30739.333333333332,896.4241927417199,37623.166666666664,8099.8113661162515
2009-09-01,42771.0,2009,9,Total,-0.8660254037844384,-0.5000000000000004,176,0,0,1,0,44174.0,30432.0,31749.0,41622.0,35451.666666666664,7582.41032478016,38216.0,8483.824514922466
2009-10-01,72522.0,2009,10,Total,-1.0,-1.8369701987210297e-16,177,0,0,1,0,42771.0,44174.0,30432.0,66421.0,39125.666666666664,7561.546292480983,37083.333333333336,6986.867872420801
2009-11-01,54423.0,2009,11,Total,-0.8660254037844386,0.5000000000000001,178,0,0,1,0,72522.0,42771.0,44174.0,52399.0,53155.666666666664,16786.40081534256,41947.5,16241.377142964198
2009-12-01,41049.0,2009,12,Total,-0.5000000000000004,0.8660254037844384,179,0,0,0,0,54423.0,72522.0,42771.0,38840.0,56572.0,14991.469274223928,46011.833333333336,15707.176161445032
2010-01-01,33645.0,2010,1,Total,0.0,1.0,180,0,0,0,0,41049.0,54423.0,72522.0,29278.0,55998.0,15795.502556107549,47561.833333333336,14424.723323747574
2010-02-01,49264.0,2010,2,Total,0.49999999999999994,0.8660254037844387,181,0,0,0,0,33645.0,41049.0,54423.0,40617.0,43039.0,10530.973174403198,48097.333333333336,13703.209210497638
2010-03-01,63058.0,2010,3,Total,0.8660254037844386,0.5000000000000001,182,0,1,0,0,49264.0,33645.0,41049.0,49567.0,41319.333333333336,7813.0084047908895,48945.666666666664,13568.642255828967
2010-04-01,45509.0,2010,4,Total,1.0,6.123233995736766e-17,183,0,1,0,0,63058.0,49264.0,33645.0,43337.0,48655.666666666664,14715.933349038154,52326.833333333336,14233.607967295844
2010-05-01,32542.0,2010,5,Total,0.8660254037844387,-0.4999999999999998,184,0,1,0,0,45509.0,63058.0,49264.0,30037.0,52610.333333333336,9240.687763004085,47824.666666666664,10295.62086844049
2010-06-01,33263.0,2010,6,Total,0.49999999999999994,-0.8660254037844387,185,0,0,0,1,32542.0,45509.0,63058.0,31749.0,47036.333333333336,15315.225245922218,44177.833333333336,11315.693375426315
2010-07-01,38991.0,2010,7,Total,1.2246467991473532e-16,-1.0,186,0,0,0,1,33263.0,32542.0,45509.0,30432.0,37104.666666666664,7287.288544673728,42880.166666666664,12161.126089580146
2010-08-01,54672.0,2010,8,Total,-0.4999999999999997,-0.8660254037844388,187,0,0,0,1,38991.0,33263.0,32542.0,44174.0,34932.0,3533.634248192581,43771.166666666664,11528.564237001368
2010-09-01,54848.0,2010,9,Total,-0.8660254037844384,-0.5000000000000004,188,0,0,1,0,54672.0,38991.0,33263.0,42771.0,42308.666666666664,11083.388666528532,44672.5,12233.736187281476
2010-10-01,79130.0,2010,10,Total,-1.0,-1.8369701987210297e-16,189,0,0,1,0,54848.0,54672.0,38991.0,72522.0,49503.666666666664,9104.661681431842,43304.166666666664,10025.98303243462
2010-11-01,67537.0,2010,11,Total,-0.8660254037844386,0.5000000000000001,190,0,0,1,0,79130.0,54848.0,54672.0,54423.0,62883.333333333336,14070.301252401588,48907.666666666664,17848.447827939195
2010-12-01,50408.0,2010,12,Total,-0.5000000000000004,0.8660254037844384,191,0,0,0,0,67537.0,79130.0,54848.0,41049.0,67171.66666666667,12145.121750453302,54740.166666666664,17134.43390855583
2011-01-01,42622.0,2011,1,Total,0.0,1.0,192,0,0,0,0,50408.0,67537.0,79130.0,33645.0,65691.66666666667,14449.645751136388,57597.666666666664,13974.62893484718
2011-02-01,56339.0,2011,2,Total,0.49999999999999994,0.8660254037844387,193,0,0,0,0,42622.0,50408.0,67537.0,49264.0,53522.333333333336,12746.121383908656,58202.833333333336,13056.159135314952
2011-03-01,67565.0,2011,3,Total,0.8660254037844386,0.5000000000000001,194,0,1,0,0,56339.0,42622.0,50408.0,63058.0,49789.666666666664,6879.373106129175,58480.666666666664,12983.531101617467
2011-04-01,59751.0,2011,4,Total,1.0,6.123233995736766e-17,195,0,1,0,0,67565.0,56339.0,42622.0,45509.0,55508.666666666664,12492.21366825486,60600.166666666664,13305.905176524757
2011-05-01,46202.0,2011,5,Total,0.8660254037844387,-0.4999999999999998,196,0,1,0,0,59751.0,67565.0,56339.0,32542.0,61218.333333333336,5755.047292015393,57370.333333333336,9798.071068667956
2011-06-01,46115.0,2011,6,Total,0.49999999999999994,-0.8660254037844387,197,0,0,0,1,46202.0,59751.0,67565.0,33263.0,57839.333333333336,10809.03762290305,53814.5,9225.15948371631
2011-07-01,42661.0,2011,7,Total,1.2246467991473532e-16,-1.0,198,0,0,0,1,46115.0,46202.0,59751.0,38991.0,50689.333333333336,7847.754094856271,53099.0,9696.64121229619
2011-08-01,71398.0,2011,8,Total,-0.4999999999999997,-0.8660254037844388,199,0,0,0,1,42661.0,46115.0,46202.0,54672.0,44992.666666666664,2019.751057267501,53105.5,9688.222907220957
2011-09-01,63033.0,2011,9,Total,-0.8660254037844384,-0.5000000000000004,200,0,0,1,0,71398.0,42661.0,46115.0,54848.0,53391.333333333336,15689.568583403863,55615.333333333336,12293.679427521603
2011-10-01,96996.0,2011,10,Total,-1.0,-1.8369701987210297e-16,201,0,0,1,0,63033.0,71398.0,42661.0,79130.0,59030.666666666664,14780.656153680515,54860.0,11528.025364302472
2011-11-01,83460.0,2011,11,Total,-0.8660254037844386,0.5000000000000001,202,0,0,1,0,96996.0,63033.0,71398.0,67537.0,77142.33333333333,17695.17918341982,61067.5,20903.584006098135
2011-12-01,60073.0,2011,12,Total,-0.5000000000000004,0.8660254037844384,203,0,0,0,0,83460.0,96996.0,63033.0,50408.0,81163.0,17097.61676374812,67277.16666666667,21137.077976074863
2012-01-01,52501.0,2012,1,Total,0.0,1.0,204,0,0,0,0,60073.0,83460.0,96996.0,42622.0,80176.33333333333,18679.235325176833,69603.5,19002.4844980861
2012-02-01,66459.0,2012,2,Total,0.49999999999999994,0.8660254037844387,205,0,0,0,0,52501.0,60073.0,83460.0,56339.0,65344.666666666664,16138.70417144245,71243.5,16467.73624697708
2012-03-01,89151.0,2012,3,Total,0.8660254037844386,0.5000000000000001,206,0,1,0,0,66459.0,52501.0,60073.0,67565.0,59677.666666666664,6987.39274217028,70420.33333333333,16581.517634603577
2012-04-01,69796.0,2012,4,Total,1.0,6.123233995736766e-17,207,0,1,0,0,89151.0,66459.0,52501.0,59751.0,69370.33333333333,18497.63556061515,74773.33333333333,17648.2699510935
2012-05-01,50317.0,2012,5,Total,0.8660254037844387,-0.4999999999999998,208,0,1,0,0,69796.0,89151.0,66459.0,46202.0,75135.33333333333,12252.064166226606,70240.0,13891.921594941527
2012-06-01,53630.0,2012,6,Total,0.49999999999999994,-0.8660254037844387,209,0,0,0,1,50317.0,69796.0,89151.0,46115.0,69754.66666666667,19417.032995113703,64716.166666666664,14170.451995849276
2012-07-01,49995.0,2012,7,Total,1.2246467991473532e-16,-1.0,210,0,0,0,1,53630.0,50317.0,69796.0,42661.0,57914.333333333336,10422.307534002937,63642.333333333336,14821.834807697347
2012-08-01,71964.0,2012,8,Total,-0.4999999999999997,-0.8660254037844388,211,0,0,0,1,49995.0,53630.0,50317.0,71398.0,51314.0,2012.1662456171603,63224.666666666664,15228.313506973403
2012-09-01,66383.0,2012,9,Total,-0.8660254037844384,-0.5000000000000004,212,0,0,1,0,71964.0,49995.0,53630.0,63033.0,58529.666666666664,11775.58025463435,64142.166666666664,15622.87975267904
2012-10-01,86379.0,2012,10,Total,-1.0,-1.8369701987210297e-16,213,0,0,1,0,66383.0,71964.0,49995.0,96996.0,62780.666666666664,11418.924832633516,60347.5,10134.638400061523
2012-11-01,83173.0,2012,11,Total,-0.8660254037844386,0.5000000000000001,214,0,0,1,0,86379.0,66383.0,71964.0,83460.0,74908.66666666667,10318.105462406089,63111.333333333336,14533.318061154121
2012-12-01,63344.0,2012,12,Total,-0.5000000000000004,0.8660254037844384,215,0,0,0,0,83173.0,86379.0,66383.0,60073.0,78645.0,10739.510789603084,68587.33333333333,14932.800925033094
2013-01-01,47846.0,2013,1,Total,0.0,1.0,216,0,0,0,0,63344.0,83173.0,86379.0,52501.0,77632.0,12477.171834995343,70206.33333333333,13438.649302168333
2013-02-01,67264.0,2013,2,Total,0.49999999999999994,0.8660254037844387,217,0,0,0,0,47846.0,63344.0,83173.0,66459.0,64787.666666666664,17707.692179765672,69848.16666666667,14097.540826919758
2013-03-01,88697.0,2013,3,Total,0.8660254037844386,0.5000000000000001,218,0,1,0,0,67264.0,47846.0,63344.0,89151.0,59484.666666666664,10268.180039974673,69064.83333333333,14087.035080763779
2013-04-01,65152.0,2013,4,Total,1.0,6.123233995736766e-17,219,0,1,0,0,88697.0,67264.0,47846.0,69796.0,67935.66666666667,20433.780911356913,72783.83333333333,16046.599383254686
2013-05-01,52834.0,2013,5,Total,0.8660254037844387,-0.4999999999999998,220,0,1,0,0,65152.0,88697.0,67264.0,50317.0,73704.33333333333,13026.90202363302,69246.0,14736.251178641149
2013-06-01,54599.0,2013,6,Total,0.49999999999999994,-0.8660254037844387,221,0,0,0,1,52834.0,65152.0,88697.0,53630.0,68894.33333333333,18222.032991226148,64189.5,14196.96274207981
2013-07-01,54011.0,2013,7,Total,1.2246467991473532e-16,-1.0,222,0,0,0,1,54599.0,52834.0,65152.0,49995.0,57528.333333333336,6661.007906716063,62732.0,14739.645436712588
2013-08-01,68478.0,2013,8,Total,-0.4999999999999997,-0.8660254037844388,223,0,0,0,1,54011.0,54599.0,52834.0,71964.0,53814.666666666664,898.7304008065244,63759.5,13670.508735961594
2013-09-01,66755.0,2013,9,Total,-0.8660254037844384,-0.5000000000000004,224,0,0,1,0,68478.0,54011.0,54599.0,66383.0,59029.333333333336,8188.065237486438,63961.833333333336,13741.55111210772
2013-10-01,99426.0,2013,10,Total,-1.0,-1.8369701987210297e-16,225,0,0,1,0,66755.0,68478.0,54011.0,86379.0,63081.333333333336,7902.239703611491,60304.833333333336,7209.47364005644
2013-11-01,75485.0,2013,11,Total,-0.8660254037844386,0.5000000000000001,226,0,0,1,0,99426.0,66755.0,68478.0,83173.0,78219.66666666667,18385.418470443736,66017.16666666667,17726.07511455001
2013-12-01,57069.0,2013,12,Total,-0.5000000000000004,0.8660254037844384,227,0,0,0,0,75485.0,99426.0,66755.0,63344.0,80555.33333333333,16915.370830500102,69792.33333333333,16741.573279314867
2014-01-01,70196.0,2014,1,Total,0.0,1.0,228,0,0,0,0,57069.0,75485.0,99426.0,47846.0,77326.66666666667,21238.471327601095,70204.0,16318.274394065167
2014-02-01,69009.0,2014,2,Total,0.49999999999999994,0.8660254037844387,229,0,0,0,0,70196.0,57069.0,75485.0,67264.0,67583.33333333333,9481.918810733087,72901.5,14321.718985512985
2014-03-01,79914.0,2014,3,Total,0.8660254037844386,0.5000000000000001,230,0,1,0,0,69009.0,70196.0,57069.0,88697.0,65424.666666666664,7260.517635357269,72990.0,14290.524021182817
2014-04-01,80053.0,2014,4,Total,1.0,6.123233995736766e-17,231,0,1,0,0,79914.0,69009.0,70196.0,65152.0,73039.66666666667,5982.8577062582635,75183.16666666667,14151.339546723833
2014-05-01,62558.0,2014,5,Total,0.8660254037844387,-0.4999999999999998,232,0,1,0,0,80053.0,79914.0,69009.0,52834.0,76325.33333333333,6336.51168493627,71954.33333333333,8657.368830462852
2014-06-01,50731.0,2014,6,Total,0.49999999999999994,-0.8660254037844387,233,0,0,0,1,62558.0,80053.0,79914.0,54599.0,74175.0,10060.85717024154,69799.83333333333,9194.829273383473
2014-07-01,46546.0,2014,7,Total,1.2246467991473532e-16,-1.0,234,0,0,0,1,50731.0,62558.0,80053.0,54011.0,64447.333333333336,14752.020415296813,68743.5,11113.736306931296
2014-08-01,59761.0,2014,8,Total,-0.4999999999999997,-0.8660254037844388,235,0,0,0,1,46546.0,50731.0,62558.0,68478.0,53278.333333333336,8304.379346666072,64801.833333333336,14247.627920698566
2014-09-01,52894.0,2014,9,Total,-0.8660254037844384,-0.5000000000000004,236,0,0,1,0,59761.0,46546.0,50731.0,66755.0,52346.0,6753.904426330053,63260.5,14201.619664672144
2014-10-01,80993.0,2014,10,Total,-1.0,-1.8369701987210297e-16,237,0,0,1,0,52894.0,59761.0,46546.0,99426.0,53067.0,6609.198362887944,58757.166666666664,11973.931675380018
2014-11-01,76305.0,2014,11,Total,-0.8660254037844386,0.5000000000000001,238,0,0,1,0,80993.0,52894.0,59761.0,75485.0,64549.333333333336,14648.704800538988,58913.833333333336,12309.733537598162
2014-12-01,61158.0,2014,12,Total,-0.5000000000000004,0.8660254037844384,239,0,0,0,0,76305.0,80993.0,52894.0,57069.0,70064.0,15053.272434922603,61205.0,14250.079003289855
2015-01-01,38616.0,2015,1,Total,0.0,1.0,240,0,0,0,0,61158.0,76305.0,80993.0,70196.0,72818.66666666667,10366.903893320032,62942.833333333336,13322.919371018845
2015-02-01,58523.0,2015,2,Total,0.49999999999999994,0.8660254037844387,241,0,0,0,0,38616.0,61158.0,76305.0,69009.0,58693.0,18965.029633512328,61621.166666666664,15491.667197776651
2015-03-01,79187.0,2015,3,Total,0.8660254037844386,0.5000000000000001,242,0,1,0,0,58523.0,38616.0,61158.0,79914.0,52765.666666666664,12324.593556516744,61414.833333333336,15529.595866173373
2015-04-01,65729.0,2015,4,Total,1.0,6.123233995736766e-17,243,0,1,0,0,79187.0,58523.0,38616.0,80053.0,58775.333333333336,20286.677015552203,65797.0,16333.197715083308
2015-05-01,17569.0,2015,5,Total,0.8660254037844387,-0.4999999999999998,244,0,1,0,0,65729.0,79187.0,58523.0,62558.0,67813.0,10488.446786822187,63253.0,14588.497729375786
2015-06-01,18368.0,2015,6,Total,0.49999999999999994,-0.8660254037844387,245,0,0,0,1,17569.0,65729.0,79187.0,50731.0,54161.666666666664,32396.710964746624,53463.666666666664,21935.396961684302
2015-07-01,22967.0,2015,7,Total,1.2246467991473532e-16,-1.0,246,0,0,0,1,18368.0,17569.0,65729.0,46546.0,33888.666666666664,27577.431358510068,46332.0,25585.727411977212
2015-08-01,38606.0,2015,8,Total,-0.4999999999999997,-0.8660254037844388,247,0,0,0,1,22967.0,18368.0,17569.0,59761.0,19634.666666666668,2913.405967820932,43723.833333333336,27271.665166737963
2015-09-01,39050.0,2015,9,Total,-0.8660254037844384,-0.5000000000000004,248,0,0,1,0,38606.0,22967.0,18368.0,52894.0,26647.0,10609.003770383022,40404.333333333336,26305.06037755224
2015-10-01,56584.0,2015,10,Total,-1.0,-1.8369701987210297e-16,249,0,0,1,0,39050.0,38606.0,22967.0,80993.0,33541.0,9160.043176754196,33714.833333333336,18379.464251350433
2015-11-01,58304.0,2015,11,Total,-0.8660254037844386,0.5000000000000001,250,0,0,1,0,56584.0,39050.0,38606.0,76305.0,44746.666666666664,10253.83485986263,32190.666666666668,15317.812789907983
2015-12-01,45467.0,2015,12,Total,-0.5000000000000004,0.8660254037844384,251,0,0,0,0,58304.0,56584.0,39050.0,61158.0,51312.666666666664,10654.545759127128,38979.833333333336,16521.097305163137
2016-01-01,42235.0,2016,1,Total,0.0,1.0,252,0,0,0,0,45467.0,58304.0,56584.0,38616.0,53451.666666666664,6968.197495287702,43496.333333333336,13111.646009051217
2016-02-01,60821.0,2016,2,Total,0.49999999999999994,0.8660254037844387,253,0,0,0,0,42235.0,45467.0,58304.0,58523.0,48668.666666666664,8499.481886170119,46707.666666666664,8692.960017546886
2016-03-01,76444.0,2016,3,Total,0.8660254037844386,0.5000000000000001,254,0,1,0,0,60821.0,42235.0,45467.0,79187.0,49507.666666666664,9930.009533395923,50410.166666666664,9264.296053487753
2016-04-01,60214.0,2016,4,Total,1.0,6.123233995736766e-17,255,0,1,0,0,76444.0,60821.0,42235.0,65729.0,59833.333333333336,17125.873242942493,56642.5,12204.844329199865
2016-05-01,46683.0,2016,5,Total,0.8660254037844387,-0.4999999999999998,256,0,1,0,0,60214.0,76444.0,60821.0,17569.0,65826.33333333333,9200.176429467723,57247.5,12291.030595519731
2016-06-01,38852.0,2016,6,Total,0.49999999999999994,-0.8660254037844387,257,0,0,0,1,46683.0,60214.0,76444.0,18368.0,61113.666666666664,14900.88354203648,55310.666666666664,12987.160531335123
2016-07-01,48115.0,2016,7,Total,1.2246467991473532e-16,-1.0,258,0,0,0,1,38852.0,46683.0,60214.0,22967.0,48583.0,10807.000555195722,54208.166666666664,14212.871566529713
2016-08-01,66341.0,2016,8,Total,-0.4999999999999997,-0.8660254037844388,259,0,0,0,1,48115.0,38852.0,46683.0,38606.0,44550.0,4986.287095625437,55188.166666666664,13401.7622037801
2016-09-01,74670.0,2016,9,Total,-0.8660254037844384,-0.5000000000000004,260,0,0,1,0,66341.0,48115.0,38852.0,39050.0,51102.666666666664,13985.917715092344,56108.166666666664,14040.047228078287
2016-10-01,89281.0,2016,10,Total,-1.0,-1.8369701987210297e-16,261,0,0,1,0,74670.0,66341.0,48115.0,56584.0,63042.0,13581.404824244073,55812.5,13535.772290490193
2016-11-01,72990.0,2016,11,Total,-0.8660254037844386,0.5000000000000001,262,0,0,1,0,89281.0,74670.0,66341.0,58304.0,76764.0,11612.472906319297,60657.0,19370.275506559065
2016-12-01,76356.0,2016,12,Total,-0.5000000000000004,0.8660254037844384,263,0,0,0,0,72990.0,89281.0,74670.0,45467.0,78980.33333333333,8960.100464466512,65041.5,18533.888083723883
2017-01-01,62632.0,2017,1,Total,0.0,1.0,264,0,0,0,0,76356.0,72990.0,89281.0,42235.0,79542.33333333333,8600.215714348855,71292.16666666667,13603.146950859158
2017-02-01,84061.0,2017,2,Total,0.49999999999999994,0.8660254037844387,265,0,0,0,0,62632.0,76356.0,72990.0,60821.0,70659.33333333333,7152.6952495778505,73711.66666666667,9251.179225734893
2017-03-01,106291.0,2017,3,Total,0.8660254037844386,0.5000000000000001,266,0,1,0,0,84061.0,62632.0,76356.0,76444.0,74349.66666666667,10854.470983577843,76665.0,9256.030380244129
2017-04-01,88591.0,2017,4,Total,1.0,6.123233995736766e-17,267,0,1,0,0,106291.0,84061.0,62632.0,60214.0,84328.0,21830.724610053592,81935.16666666667,15069.455217978819
2017-05-01,62773.0,2017,5,Total,0.8660254037844387,-0.4999999999999998,268,0,1,0,0,88591.0,106291.0,84061.0,46683.0,92981.0,11747.225204276927,81820.16666666667,15004.678622571997
2017-06-01,55956.0,2017,6,Total,0.49999999999999994,-0.8660254037844387,269,0,0,0,1,62773.0,88591.0,106291.0,38852.0,85885.0,21884.83283006748,80117.33333333333,16692.07458246784
2017-07-01,42240.0,2017,7,Total,1.2246467991473532e-16,-1.0,270,0,0,0,1,55956.0,62773.0,88591.0,48115.0,69106.66666666667,17214.740960390132,76717.33333333333,19459.6462934625
2017-08-01,73778.0,2017,8,Total,-0.4999999999999997,-0.8660254037844388,271,0,0,0,1,42240.0,55956.0,62773.0,66341.0,53656.333333333336,10457.885653100946,73318.66666666667,23724.980325949033
2017-09-01,68634.0,2017,9,Total,-0.8660254037844384,-0.5000000000000004,272,0,0,1,0,73778.0,42240.0,55956.0,74670.0,57324.666666666664,15813.484667628903,71604.83333333333,23158.425554572328
2017-10-01,112492.0,2017,10,Total,-1.0,-1.8369701987210297e-16,273,0,0,1,0,68634.0,73778.0,42240.0,89281.0,61550.666666666664,16920.15275738769,65328.666666666664,15817.189733535737
2017-11-01,99804.0,2017,11,Total,-0.8660254037844386,0.5000000000000001,274,0,0,1,0,112492.0,68634.0,73778.0,72990.0,84968.0,23974.84339886289,69312.16666666667,23828.351520125525
2017-12-01,82966.0,2017,12,Total,-0.5000000000000004,0.8660254037844384,275,0,0,0,0,99804.0,112492.0,68634.0,76356.0,93643.33333333333,22568.704024230818,75484.0,26447.660463640295
2018-01-01,73187.0,2018,1,Total,0.0,1.0,276,0,0,0,0,82966.0,99804.0,112492.0,62632.0,98420.66666666667,14811.52852791811,79985.66666666667,24699.964547882835
2018-02-01,89507.0,2018,2,Total,0.49999999999999994,0.8660254037844387,277,0,0,0,0,73187.0,82966.0,99804.0,84061.0,85319.0,13463.603863750575,85143.5,17391.424849620646
2018-03-01,124686.0,2018,3,Total,0.8660254037844386,0.5000000000000001,278,0,1,0,0,89507.0,73187.0,82966.0,106291.0,81886.66666666667,8213.36230379087,87765.0,16498.122681081102
2018-04-01,98650.0,2018,4,Total,1.0,6.123233995736766e-17,279,0,1,0,0,124686.0,89507.0,73187.0,88591.0,95793.33333333333,26318.724139542403,97107.0,19154.464523969425
2018-05-01,68825.0,2018,5,Total,0.8660254037844387,-0.4999999999999998,280,0,1,0,0,98650.0,124686.0,89507.0,62773.0,104281.0,18252.989645534726,94800.0,17709.97846413155
2018-06-01,65159.0,2018,6,Total,0.49999999999999994,-0.8660254037844387,281,0,0,0,1,68825.0,98650.0,124686.0,55956.0,97387.0,27951.908825695577,89636.83333333333,20287.57035641946
2018-07-01,73281.0,2018,7,Total,1.2246467991473532e-16,-1.0,282,0,0,0,1,65159.0,68825.0,98650.0,42240.0,77544.66666666667,18369.436854006515,86669.0,22626.28406963907
2018-08-01,87679.0,2018,8,Total,-0.4999999999999997,-0.8660254037844388,283,0,0,0,1,73281.0,65159.0,68825.0,73778.0,69088.33333333333,4067.3983494776185,86684.66666666667,22615.11176772446
2018-09-01,91874.0,2018,9,Total,-0.8660254037844384,-0.5000000000000004,284,0,0,1,0,87679.0,73281.0,65159.0,68634.0,75373.0,11404.82126120351,86380.0,22581.77408442487
2018-10-01,130745.0,2018,10,Total,-1.0,-1.8369701987210297e-16,285,0,0,1,0,91874.0,87679.0,73281.0,112492.0,84278.0,9751.923553843064,80911.33333333333,13660.74019468451
2018-11-01,147859.0,2018,11,Total,-0.8660254037844386,0.5000000000000001,286,0,0,1,0,130745.0,91874.0,87679.0,99804.0,103432.66666666667,23745.99272158002,86260.5,24207.980698521773
2018-12-01,121620.0,2018,12,Total,-0.5000000000000004,0.8660254037844384,287,0,0,0,0,147859.0,130745.0,91874.0,82966.0,123492.66666666667,28688.45256080101,99432.83333333333,32800.756079192295
2019-01-01,81273.0,2019,1,Total,0.0,1.0,288,0,0,0,0,121620.0,147859.0,130745.0,73187.0,133408.0,13320.659030243074,108843.0,28864.217605887126
2019-02-01,102423.0,2019,2,Total,0.49999999999999994,0.8660254037844387,289,0,0,0,0,81273.0,121620.0,147859.0,89507.0,116917.33333333333,33541.171034019244,110175.0,27020.433016515566
2019-03-01,127351.0,2019,3,Total,0.8660254037844386,0.5000000000000001,290,0,1,0,0,102423.0,81273.0,121620.0,124686.0,101772.0,20181.376390127607,112632.33333333333,25172.650108136637
2019-04-01,109399.0,2019,4,Total,1.0,6.123233995736766e-17,291,0,1,0,0,127351.0,102423.0,81273.0,98650.0,103682.33333333333,23064.799182592793,118545.16666666667,23427.64488732642
2019-05-01,78329.0,2019,5,Total,0.8660254037844387,-0.4999999999999998,292,0,1,0,0,109399.0,127351.0,102423.0,68825.0,113057.66666666667,12860.430682264572,114987.5,22817.30572832833
2019-06-01,74883.0,2019,6,Total,0.49999999999999994,-0.8660254037844387,293,0,0,0,1,78329.0,109399.0,127351.0,65159.0,105026.33333333333,24801.799961561923,103399.16666666667,20301.332452986204
2019-07-01,70916.0,2019,7,Total,1.2246467991473532e-16,-1.0,294,0,0,0,1,74883.0,78329.0,109399.0,73281.0,87537.0,19011.286437271985,95609.66666666667,20870.244988180428
2019-08-01,94749.0,2019,8,Total,-0.4999999999999997,-0.8660254037844388,295,0,0,0,1,70916.0,74883.0,78329.0,87679.0,74709.33333333333,3709.5501524223464,93883.5,22645.948350643288
2019-09-01,92604.0,2019,9,Total,-0.8660254037844384,-0.5000000000000004,296,0,0,1,0,94749.0,70916.0,74883.0,91874.0,80182.66666666667,12769.801186131916,92604.5,22280.959887311936
2019-10-01,134096.0,2019,10,Total,-1.0,-1.8369701987210297e-16,297,0,0,1,0,92604.0,94749.0,70916.0,130745.0,86089.66666666667,13184.474822052467,86813.33333333333,14653.743121355365
2019-11-01,130302.0,2019,11,Total,-0.8660254037844386,0.5000000000000001,298,0,0,1,0,134096.0,92604.0,94749.0,147859.0,107149.66666666667,23360.84151595,90929.5,23227.32097121842
2019-12-01,100866.0,2019,12,Total,-0.5000000000000004,0.8660254037844384,299,0,0,0,0,130302.0,134096.0,92604.0,121620.0,119000.66666666667,22938.757972770276,99591.66666666667,26976.895912366756
2020-01-01,79702.0,2020,1,Total,0.0,1.0,300,0,0,0,0,100866.0,130302.0,134096.0,81273.0,121754.66666666667,18189.307445126422,103922.16666666667,24155.127409448094
2020-02-01,98190.0,2020,2,Total,0.49999999999999994,0.8660254037844387,301,0,0,0,0,79702.0,100866.0,130302.0,102423.0,103623.33333333333,25412.441152579842,105386.5,21916.63616296999
2020-03-01,42776.0,2020,3,Total,0.8660254037844386,0.5000000000000001,302,1,1,0,0,98190.0,79702.0,100866.0,127351.0,92919.33333333333,11524.481304307572,105960.0,21625.699970174468
2020-04-01,14.0,2020,4,Total,1.0,6.123233995736766e-17,303,1,1,0,0,42776.0,98190.0,79702.0,109399.0,73556.0,28213.61082881813,97655.33333333333,33877.380906242885
2020-05-01,31.0,2020,5,Total,0.8660254037844387,-0.4999999999999998,304,1,1,0,0,14.0,42776.0,98190.0,78329.0,46993.333333333336,49223.685044227845,75308.33333333333,46793.080726392334
2020-06-01,102.0,2020,6,Total,0.49999999999999994,-0.8660254037844387,305,1,0,0,1,31.0,14.0,42776.0,74883.0,14273.666666666666,24683.746197312594,53596.5,46393.778288688685
2020-07-01,196.0,2020,7,Total,1.2246467991473532e-16,-1.0,306,1,0,0,1,102.0,31.0,14.0,70916.0,49.0,46.679760199422276,36802.5,44038.47999988193
2020-08-01,267.0,2020,8,Total,-0.4999999999999997,-0.8660254037844388,307,1,0,0,1,196.0,102.0,31.0,94749.0,109.66666666666667,82.76674057616417,23551.5,40356.09827399076
2020-09-01,584.0,2020,9,Total,-0.8660254037844384,-0.5000000000000004,308,1,0,1,0,267.0,196.0,102.0,92604.0,188.33333333333334,82.76674057611058,7231.0,17413.69160172532
2020-10-01,2025.0,2020,10,Total,-1.0,-1.8369701987210297e-16,309,1,0,1,0,584.0,267.0,196.0,134096.0,349.0,206.58896391686014,199.0,211.99811319589972
2020-11-01,1956.0,2020,11,Total,-0.8660254037844386,0.5000000000000001,310,1,0,1,0,2025.0,584.0,267.0,130302.0,958.6666666666666,936.9750975055348,534.1666666666666,755.082357538108
2020-12-01,4242.0,2020,12,Total,-0.5000000000000004,0.8660254037844384,311,1,0,0,0,1956.0,2025.0,584.0,100866.0,1521.6666666666667,812.7756968225876,855.0,894.6033758032988
2021-01-01,8874.0,2021,1,Total,0.0,1.0,312,1,0,0,0,4242.0,1956.0,2025.0,79702.0,2741.0,1300.361872715427,1545.0,1552.4004637975013
2021-02-01,9266.0,2021,2,Total,0.49999999999999994,0.8660254037844387,313,1,0,0,0,8874.0,4242.0,1956.0,98190.0,5024.0,3524.67360191149,2991.3333333333335,3206.022312253214
2021-03-01,15254.0,2021,3,Total,0.8660254037844386,0.5000000000000001,314,1,1,0,0,9266.0,8874.0,4242.0,42776.0,7460.666666666667,2794.329496202045,4491.166666666667,3737.5217680523983
2021-04-01,22732.0,2021,4,Total,1.0,6.123233995736766e-17,315,1,1,0,0,15254.0,9266.0,8874.0,14.0,11131.333333333334,3575.709906206649,6936.166666666667,5187.481563019348
2021-05-01,1531.0,2021,5,Total,0.8660254037844387,-0.4999999999999998,316,1,1,0,0,22732.0,15254.0,9266.0,31.0,15750.666666666666,6746.724933873017,10387.333333333334,7595.726552915517
